orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,explanation
4769269,84343 Kent Line,1,84339 Kent Line Brussels ON N0G1H0,0.0,0.0,,0.0,0.0,-1.0,-1.0,0.0,-69.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,69.0,0.06,1.0,1.0,2.7154946327209473,1.0,2.0,2,0,2.0,1700,53143.0,Detached,2.0,2,0,2,1769,53143.0,Detached,1128000.0,"The model ranked the candidate property at 84343 Kent Line as more comparable to the subject due to having the same number of bathrooms, rooms, and bedrooms, which positively influenced the score. However, the lack of specific bathroom details (full baths, half baths) slightly lowered the similarity score."
4769269,253 Queen Street,1,84339 Kent Line Brussels ON N0G1H0,0.0,0.0,,0.0,0.0,-11.0,-11.0,31799.0,133.0,0.0,0.0,,0.0,0.0,11.0,11.0,31799.0,133.0,14.96,1.0,1.0,0.768727719783783,2.0,2.0,2,0,2.0,1700,53143.0,Detached,2.0,2,0,2,1567,21344.0,Detached,825000.0,"The model ranked the candidate property at 253 Queen Street as more comparable to the subject at 84339 Kent Line Brussels ON N0G1H0 due to the identical number of bathrooms, rooms, and bedrooms, which had positive SHAP values. However, the large difference in lot size of 31,799 square feet had a negative SHAP value, indicating a dissimilarity and slightly lowering the overall similarity score."
4769269,234 Henry Street,1,84339 Kent Line Brussels ON N0G1H0,0.0,0.0,,0.0,-1.0,,,46609.0,20.0,0.0,0.0,,0.0,1.0,,,46609.0,20.0,26.43,1.0,0.0,0.49314284324645996,3.0,2.0,2,0,2.0,1700,53143.0,Detached,2.0,2,0,3,1680,6534.0,Detached,825720.0,"The model ranked the candidate property higher due to having the same number of bathrooms as the subject property, which positively influenced the similarity score. Additionally, having the same number of rooms as the subject property contributed significantly to the higher ranking. However, the lack of information on half baths and a lower number of bedrooms, along with a difference in effective age, decreased the similarity score."
4770115,116 Blackhorse Dr,1,224 Blackhorse Dr Kemptville ON K0G 1J0,0.0,0.0,,1.0,1.0,0.0,0.0,217.0,469.0,0.0,0.0,,1.0,1.0,0.0,0.0,217.0,469.0,0.64,1.0,0.0,2.7384839057922363,1.0,3.0,3,0,3.0,1992,7059.0,Detached,3.0,3,0,2,1523,6842.0,Detached,1100000.0,"The model considered the candidate property at 116 Blackhorse Dr to be more comparable to the subject at 224 Blackhorse Dr primarily because of the similar room count (1.0 more room), which had a high positive SHAP value of +0.69. Additionally, the identical bath score and slightly higher number of bedrooms also contributed positively to the similarity score. However, the model found the candidate less similar due to the smaller lot size of 217 square feet, resulting in a negative SHAP value of -0.08."
4770115,189 Blackhorse Dr,1,224 Blackhorse Dr Kemptville ON K0G 1J0,0.0,0.0,,1.0,1.0,1.0,1.0,2368.0,178.0,0.0,0.0,,1.0,1.0,1.0,1.0,2368.0,178.0,0.39,1.0,0.0,2.7211363315582275,2.0,3.0,3,0,3.0,1992,7059.0,Detached,3.0,3,0,2,1814,4691.0,Detached,925000.0,"The model ranked the candidate property at 189 Blackhorse Dr as more comparable to the subject at 224 Blackhorse Dr due to having a similar number of rooms and being close in age. However, the discrepancy in the number of bedrooms slightly lowered the similarity score."
4770115,13 Tilly Lane,1,224 Blackhorse Dr Kemptville ON K0G 1J0,0.0,0.0,,-1.0,-1.0,1.0,1.0,-41270.0,4.0,0.0,0.0,,1.0,1.0,1.0,1.0,41270.0,4.0,7.73,1.0,1.0,2.6501176357269287,3.0,3.0,3,0,3.0,1992,7059.0,Detached,3.0,3,0,4,1988,48329.0,Detached,1250000.0,"The model ranked the candidate property at 13 Tilly Lane as moderately comparable to the subject at 224 Blackhorse Dr due to having the same number of bathrooms, one fewer room, and no difference in half baths. However, the slight differences in the number of full baths and the effective age of the property slightly lowered its similarity score."
4770310,261 Arthur St,1,174 South St Gananoque ON K7G1A2,1.0,1.0,0.0,-4.0,1.0,-80.0,25.0,-720.0,652.0,1.0,1.0,0.0,4.0,1.0,80.0,25.0,720.0,652.0,0.22,1.0,0.0,1.0414036512374878,1.0,2.5,2,1,3.0,2242,6480.0,Detached,1.5,1,1,2,1590,7200.0,Detached,640000.0,"The model ranked the candidate property at 261 Arthur St as relatively comparable to the subject due to similarities in the number of bathrooms and bedrooms, which had positive SHAP values of 0.12 and 0.08, respectively. However, the model found dissimilarities in the square footage (GLA) and room count, with negative SHAP values of -0.25 and -0.16, respectively, impacting the overall score and making the candidate property slightly less similar to the subject."
4770310,260 John St,1,174 South St Gananoque ON K7G1A2,0.5,0.0,,-4.0,-1.0,-80.0,25.0,-6120.0,-94.0,0.5,0.0,,4.0,1.0,80.0,25.0,6120.0,94.0,0.2,1.0,0.0,0.9371272921562195,2.0,2.5,2,1,3.0,2242,6480.0,Detached,2.0,2,0,4,2336,12600.0,Detached,600000.0,"The candidate property at 260 John St received a higher similarity score due to its effective age being 80 years younger than the subject property, which had a positive SHAP impact of 1.86. Additionally, the subject property being 25 years older than the candidate contributed positively to the similarity score with a SHAP impact of 0.96. Despite having fewer rooms compared to the subject, the candidate's greater bath score helped boost its overall similarity score."
4770310,198 South St,1,174 South St Gananoque ON K7G1A2,-2.5,-3.0,,-6.0,-4.0,-80.0,25.0,-1269.0,-1198.0,2.5,3.0,,6.0,4.0,80.0,25.0,1269.0,1198.0,0.03,1.0,1.0,0.6752830147743225,3.0,2.5,2,1,3.0,2242,6480.0,Detached,5.0,5,0,7,3440,7749.0,Detached,550000.0,"The candidate property at 198 South St was considered more similar to the subject at 174 South St primarily due to a significant effective age difference of -80 years, indicating both properties are similarly aged. Despite this, the candidate was rated slightly less comparable due to differences in the number of bathrooms and rooms, with the candidate having 3 fewer full baths and 6 fewer rooms, impacting the overall similarity score."
4771029,63 Martinview Cres NE,1,120 CASTLEGROVE RD NE Calgary AB T3J1T5,0.0,0.0,,0.0,0.0,-23.0,-23.0,-786.0,-105.0,0.0,0.0,,0.0,0.0,23.0,23.0,786.0,105.0,0.49,1.0,0.0,3.142280101776123,1.0,3.0,3,0,5.0,2232,4478.0,Detached,3.0,3,0,5,2337,5264.0,Detached,750000.0,"The model ranked the candidate property at 63 Martinview Cres NE as more comparable to the subject at 120 CASTLEGROVE RD NE due to similarities in the number of rooms and bedrooms. However, the age difference between the properties had a negative impact on the similarity score, indicating that the older age of the subject property made it slightly less similar to the candidate."
4771029,133 Saddlelake Grove NE,1,120 CASTLEGROVE RD NE Calgary AB T3J1T5,-1.0,-1.0,,0.0,1.0,-2.0,-2.0,506.0,-579.0,1.0,1.0,,0.0,1.0,2.0,2.0,506.0,579.0,2.94,1.0,1.0,1.7190136909484863,2.0,3.0,3,0,5.0,2232,4478.0,Detached,4.0,4,0,4,2811,3972.0,Detached,830000.0,"The candidate property was ranked higher because it had a similar number of rooms and a slightly lower effective age compared to the subject property. However, the lower number of full baths and an additional bedroom compared to the subject property slightly decreased its similarity score."
4771029,286 Taravista Dr NE,1,120 CASTLEGROVE RD NE Calgary AB T3J1T5,0.0,1.0,,0.0,1.0,-9.0,-9.0,657.0,-305.0,0.0,1.0,,0.0,1.0,9.0,9.0,657.0,305.0,2.37,1.0,1.0,0.8624275326728821,3.0,3.0,3,0,5.0,2232,4478.0,Detached,3.0,2,2,4,2537,3821.0,Detached,827500.0,"The model ranked the candidate property at 286 Taravista Dr NE as more comparable to the subject due to having a similar number of bathrooms and rooms. However, the presence of one less bedroom and a larger lot size compared to the subject made the candidate slightly less similar in the model's evaluation."
4771097,202-550 Talbot Pl,1,401 540 Talbot Pl Gananoque ON K7G3C6,0.0,0.0,,0.0,0.0,-20.0,0.0,,-61.0,0.0,0.0,,0.0,0.0,20.0,0.0,,61.0,0.06,1.0,0.0,4.350296497344971,1.0,1.0,1,0,2.0,758,,Condominium,1.0,1,0,2,819,,Condominium,237000.0,"The model ranked the candidate property as more comparable to the subject property primarily because of the similar room count, bedrooms, and bathroom scores. The slight differences in the number of full baths and absolute full bath count slightly decreased the similarity score."
4771097,305-540 Talbot Pl,1,401 540 Talbot Pl Gananoque ON K7G3C6,0.0,0.0,,-1.0,0.0,-20.0,0.0,,-61.0,0.0,0.0,,1.0,0.0,20.0,0.0,,61.0,0.0,1.0,0.0,3.97430157661438,2.0,1.0,1,0,2.0,758,,Condominium,1.0,1,0,2,819,,Condominium,255000.0,"The candidate property was ranked as more comparable to the subject property primarily due to having one less room than the subject (+0.14 SHAP) and having similar bath and bedroom counts. However, the lack of a full bath in the candidate property compared to the subject slightly decreased the similarity score (-0.02 SHAP)."
4771097,404-610 William St S,1,401 540 Talbot Pl Gananoque ON K7G3C6,0.0,0.0,,-2.0,1.0,-30.0,-10.0,,164.0,0.0,0.0,,2.0,1.0,30.0,10.0,,164.0,1.02,1.0,1.0,0.497722864151001,3.0,1.0,1,0,2.0,758,,Condominium,1.0,1,0,1,594,,Condominium,325000.0,"The effective age difference of -30 years contributed the most to making the candidate property more similar to the subject property, with a SHAP value of +0.69. Despite having one more bedroom and no difference in bathroom count, the candidate's lower room count by 2 had a significant negative impact on its similarity score (-0.32)."
4771641,116 Ambleside Cres NW,1,53 Lucas Place NW Calgary AB T3P2E2,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-947.0,-954.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,947.0,954.0,2.41,1.0,0.0,3.3443336486816406,1.0,3.5,3,1,4.0,2115,2745.0,Detached,4.5,4,1,5,3069,3692.0,Detached,942000.0,"The model ranked the candidate property at 116 Ambleside Cres NW as more comparable to the subject due to similarities in the number of half baths and total rooms. However, differences in the number of full baths, bedrooms, and absolute difference in bedrooms made the candidate slightly less similar to the subject."
4771641,1134 Alpine Ave SW,1,53 Lucas Place NW Calgary AB T3P2E2,1.0,1.0,0.0,2.0,1.0,-1.0,-1.0,162.0,-91.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,162.0,91.0,31.28,1.0,0.0,3.1207828521728516,2.0,3.5,3,1,4.0,2115,2745.0,Detached,2.5,2,1,3,2206,2583.0,Detached,840000.0,"The model ranked the candidate property as more comparable due to having the same number of half baths and a higher room count compared to the subject. However, it ranked the candidate as less similar because it had one fewer full bath, resulting in a slightly lower score. The difference in full baths and bedrooms played a role in the slightly lower ranking."
4771641,21 Panora St NW,1,53 Lucas Place NW Calgary AB T3P2E2,0.0,0.0,0.0,0.0,0.0,-13.0,-13.0,-839.0,116.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,839.0,116.0,2.86,1.0,1.0,3.0336644649505615,3.0,3.5,3,1,4.0,2115,2745.0,Detached,3.5,3,1,4,1999,3584.0,Detached,635000.0,"The candidate property at 21 Panora St NW was ranked as somewhat comparable to the subject due to having the same number of bathrooms and rooms, which positively influenced the score. However, the fact that the candidate property was sold recently slightly decreased its similarity score according to the model."
4772017,232 Taracove Rd NE,1,323 TARACOVE ESTATE DR NE Calgary AB T3J5A1,0.0,0.0,,0.0,0.0,-7.0,-1.0,248.0,-40.0,0.0,0.0,,0.0,0.0,7.0,1.0,248.0,40.0,0.23,1.0,1.0,3.620699644088745,1.0,2.0,2,0,3.0,1149,3574.0,Detached,2.0,2,0,3,1189,3326.0,Detached,575000.0,"The candidate property was ranked as more comparable to the subject property due to having the same number of bathrooms, rooms, and bedrooms, which positively influenced the similarity score. The model found the differences in the number of full baths, half baths, and absolute half baths to slightly decrease the similarity score."
4772017,6248 Taralea Pk NE,1,323 TARACOVE ESTATE DR NE Calgary AB T3J5A1,0.0,0.0,,0.0,0.0,-7.0,-1.0,-904.0,-110.0,0.0,0.0,,0.0,0.0,7.0,1.0,904.0,110.0,0.31,1.0,1.0,3.5961837768554688,2.0,2.0,2,0,3.0,1149,3574.0,Detached,2.0,2,0,3,1259,4478.0,Detached,647500.0,"The candidate property was ranked as more comparable to the subject property due to having similar bath_score, room count, and number of bedrooms. The slight differences in the number of full baths, half baths, and absolute half bath differences had a minimal negative impact on the similarity score."
4772017,91 Taralea Cres NE,1,323 TARACOVE ESTATE DR NE Calgary AB T3J5A1,0.5,1.0,,1.0,2.0,-6.0,0.0,-1743.0,29.0,0.5,1.0,,1.0,2.0,6.0,0.0,1743.0,29.0,0.43,1.0,1.0,3.0429904460906982,3.0,2.0,2,0,3.0,1149,3574.0,Detached,1.5,1,1,1,1120,5317.0,Detached,565000.0,"The model ranked the candidate property as more comparable to the subject property primarily due to having a similar number of bathrooms, with a bath score difference of 0.5 contributing positively to the score. However, the model found the absolute differences in bedrooms (2.0) and lot size (1743.0 square feet) to make the candidate less similar to the subject, resulting in a slightly lower overall score of 3.04."
4772152,193 Hidden Ranch Hill NW,1,9449 Hidden Valley Dr NW Calgary AB T3A5T1,-1.0,-1.0,0.0,2.0,0.0,-12.0,0.0,3685.0,-182.0,1.0,1.0,0.0,2.0,0.0,12.0,0.0,3685.0,182.0,0.17,1.0,1.0,3.4390645027160645,1.0,1.5,1,1,3.0,1372,4101.0,Detached,2.5,2,1,3,1554,416.0,Detached,650000.0,"The model ranked the candidate property at 193 Hidden Ranch Hill NW as more comparable to the subject due to having a similar number of half baths and more rooms, which positively influenced the score. However, the differences in full baths and lot size, where the candidate had fewer full baths and a larger lot size, had a negative impact on the score, making the properties less similar overall."
4772152,10673 Hidden Valley Dr NW,1,9449 Hidden Valley Dr NW Calgary AB T3A5T1,-1.0,-1.0,0.0,1.0,0.0,-13.0,-1.0,3708.0,-176.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,3708.0,176.0,1.69,1.0,1.0,3.264082431793213,2.0,1.5,1,1,3.0,1372,4101.0,Detached,2.5,2,1,3,1548,393.0,Detached,700000.0,"The model ranked the candidate property as relatively more similar to the subject property due to having one more room than the subject (room_count_diff = 1.0, SHAP +0.55). However, the model found the candidate less similar because it had a larger lot size than the subject (abs_lot_size_sf_diff = 3708.0, SHAP -0.21), which negatively impacted the overall similarity score."
4772152,36 Hidden Spring Place NW ,0,9449 Hidden Valley Dr NW Calgary AB T3A5T1,-1.0,-1.0,0.0,-1.0,0.0,-16.0,-4.0,-236.0,-159.0,1.0,1.0,0.0,1.0,0.0,16.0,4.0,236.0,159.0,,1.0,1.0,2.165160894393921,3.0,1.5,1,1,3.0,1372,4101.0,Detached,2.5,2,1,3,1531,4337.0,Detached,,"The model ranked the candidate property as more comparable due to similarities in half baths and room count. However, it found the candidate less comparable because it had fewer full baths than the subject property and was sold recently, indicating a potential difference in market status that affected the overall score."
4773295,12017 Station Rd,1,52 Pyle Rd Lowbanks ON N0A1K0,0.5,0.0,,-1.0,-1.0,-49.0,1.0,-87120.0,115.0,0.5,0.0,,1.0,1.0,49.0,1.0,87120.0,115.0,11.28,1.0,0.0,1.4523919820785522,1.0,1.5,1,1,2.0,1675,21780.0,Detached,1.0,1,0,3,1560,108900.0,Detached,750000.0,"The candidate property at 12017 Station Rd was ranked as more comparable to the subject at 52 Pyle Rd due to having a higher bath_score_diff of 0.5 and a lower room_count_diff of -1.0, which both positively contributed to the similarity score. However, the large negative impact from the lot_size_sf_diff of -87120.0 made the candidate less similar, influencing its overall ranking."
4773295,7167 Rainham Rd,1,52 Pyle Rd Lowbanks ON N0A1K0,-0.5,-1.0,,-1.0,-1.0,-30.0,20.0,-21780.0,-25.0,0.5,1.0,,1.0,1.0,30.0,20.0,21780.0,25.0,11.28,1.0,1.0,0.15818308293819427,2.0,1.5,1,1,2.0,1675,21780.0,Detached,2.0,2,0,3,1700,43560.0,Detached,830000.0,"The model ranked the candidate property at 7167 Rainham Rd as more comparable to the subject at 52 Pyle Rd due to having one less room and bedroom, as well as being 30 years older, which increased its similarity score. However, the lower bath score difference and a missing value for half baths made the candidate slightly less similar to the subject."
4773295,1584 North Shore Dr,1,52 Pyle Rd Lowbanks ON N0A1K0,0.5,0.0,,-1.0,-1.0,-38.0,12.0,0.0,643.0,0.5,0.0,,1.0,1.0,38.0,12.0,0.0,643.0,3.38,1.0,1.0,-0.06813441216945648,3.0,1.5,1,1,2.0,1675,21780.0,Detached,1.0,1,0,3,1032,21780.0,Detached,500000.0,"The model ranked the candidate property at 1584 North Shore Dr as slightly less comparable to the subject at 52 Pyle Rd due to differences in the number of full baths and bedrooms. Despite having a higher bath_score_diff and lower room_count_diff, the larger effective_age_diff contributed the most to making the candidate more similar to the subject."
4773534,54025 Wellandport Rd,1,44041 Hendershot Rd Lowbanks ON N0A1K0,-1.0,-1.0,0.0,0.0,0.0,-19.0,-7.0,43560.0,-1529.0,1.0,1.0,0.0,0.0,0.0,19.0,7.0,43560.0,1529.0,1.6,1.0,0.0,0.9661915302276611,1.0,2.5,2,1,4.0,2773,217800.0,Detached,3.5,3,1,4,4302,174240.0,Detached,1410000.0,"The model ranked the candidate property as more comparable to the subject property primarily because they have the same number of half baths and rooms. Additionally, the candidate property having one less bathroom than the subject slightly decreased its similarity score. The large difference in lot size and absolute value of full bathroom difference also contributed to making the candidate property less similar to the subject."
4773534,1376 Bird Road,1,44041 Hendershot Rd Lowbanks ON N0A1K0,0.0,0.0,0.0,0.0,1.0,-5.0,7.0,174240.0,764.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,174240.0,764.0,10.28,1.0,1.0,0.20685482025146484,2.0,2.5,2,1,4.0,2773,217800.0,Detached,2.5,2,1,3,2009,43560.0,Detached,1195000.0,"The model ranked the candidate property at 1376 Bird Road as somewhat comparable to the subject property at 44041 Hendershot Rd due to having the same number of bathrooms and rooms, which positively influenced the score. However, the larger difference in gross living area (764 sqft) and one additional absolute bedroom made the candidate slightly less similar to the subject property, resulting in a moderate overall similarity score of 0.21."
4773534,4 Philips Court,1,44041 Hendershot Rd Lowbanks ON N0A1K0,0.0,0.0,0.0,1.0,1.0,18.0,30.0,196020.0,773.0,0.0,0.0,0.0,1.0,1.0,18.0,30.0,196020.0,773.0,9.91,1.0,1.0,-1.1239649057388306,3.0,2.5,2,1,4.0,2773,217800.0,Detached,2.5,2,1,3,2000,21780.0,Detached,1315000.0,"The model ranked the candidate property at 4 Philips Court as less comparable to the subject due to a higher effective age difference of 18 years (SHAP -0.45) and a larger difference in gross living area (GLA) of 773 square feet (SHAP -0.41). However, the similar room count difference of 1 room (SHAP +0.54) partially improved the comparability score."
4773833,737 Concession Rd 2,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,-1.0,-1.0,-12.0,88.0,22961.0,-381.0,0.0,0.0,,1.0,1.0,12.0,88.0,22961.0,381.0,2.81,1.0,1.0,-0.045639440417289734,1.0,2.0,2,0,4.0,2304,23046.0,Detached,2.0,2,0,5,2685,85.0,Detached,760000.0,"The model ranked the candidate property slightly less comparable due to a larger lot size compared to the subject property (22961.0 square feet difference, SHAP -0.17). However, similarities in the number of bathrooms and rooms (bath_score_diff = 0.0, room_count_diff = -1.0) slightly improved the match score (SHAP +0.03 for both)."
4773833,6040 Middle Side Rd,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,2.0,1.0,-12.0,88.0,22896.0,886.0,0.0,0.0,,2.0,1.0,12.0,88.0,22896.0,886.0,3.16,1.0,0.0,-0.27780577540397644,2.0,2.0,2,0,4.0,2304,23046.0,Detached,2.0,2,0,3,1418,150.0,Detached,674000.0,"The model ranked the candidate property as slightly less comparable to the subject property due to the significant difference in lot size (22896.0 square feet) which had a negative SHAP impact of -0.02. However, the higher room count (2.0 rooms more) and additional bedroom (1.0 more) positively contributed to making the candidate more similar, as indicated by their positive SHAP values of +0.71 and +0.01 respectively."
4773833,7050 County Road 18,1,4315 CONCESSION RD 4 N/A S Amherstburg ON N9V2Y8,0.0,0.0,,2.0,-2.0,-30.0,70.0,22937.0,1215.0,0.0,0.0,,2.0,2.0,30.0,70.0,22937.0,1215.0,4.69,1.0,1.0,-0.5523232221603394,3.0,2.0,2,0,4.0,2304,23046.0,Detached,2.0,2,0,6,1089,109.0,Detached,680000.0,"The model ranked the candidate property as somewhat comparable to the subject property due to having a similar number of bathrooms and a significant difference in room count, which positively influenced the score. However, the lower number of bedrooms in the candidate property compared to the subject property had a negative impact on the similarity score. The effective age difference also contributed positively to the similarity score."
4775247,42 Besse Ave,1,12 Mcdougall St NW Langdon AB T0J1X2,0.0,0.0,0.0,-1.0,-1.0,-6.0,1.0,1313.0,-286.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,1313.0,286.0,0.2,1.0,1.0,2.502410888671875,1.0,2.5,2,1,3.0,1952,10021.0,Detached,2.5,2,1,4,2238,8708.0,Detached,785000.0,"The model ranked the candidate property at 42 Besse Ave as moderately comparable to the subject at 12 Mcdougall St NW due to similar numbers of bathrooms and rooms, despite a slight difference in room count. However, the larger lot size of the candidate property compared to the subject property contributed to a slightly lower similarity score."
4775247,6 McIntyre Pl,1,12 Mcdougall St NW Langdon AB T0J1X2,-0.5,-1.0,,-2.0,0.0,-5.0,2.0,118.0,-400.0,0.5,1.0,,2.0,0.0,5.0,2.0,118.0,400.0,0.78,1.0,1.0,1.5645776987075806,2.0,2.5,2,1,3.0,1952,10021.0,Detached,3.0,3,0,3,2352,9903.0,Detached,770000.0,"The model ranked the candidate property at 6 McIntyre Pl as somewhat comparable to the subject at 12 Mcdougall St due to similar bedroom counts and effective ages, despite a slight difference in subject ages. However, the lower bath score and fewer full baths in the candidate property slightly reduced its similarity score."
4775247,3 Lloyd Cres NE,1,12 Mcdougall St NW Langdon AB T0J1X2,0.0,0.0,0.0,0.0,0.0,-12.0,-5.0,-872.0,391.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,872.0,391.0,1.1,1.0,1.0,1.5271401405334473,3.0,2.5,2,1,3.0,1952,10021.0,Detached,2.5,2,1,3,1561,10893.0,Detached,652500.0,"The model ranked the candidate property at 3 Lloyd Cres NE as relatively comparable to the subject at 12 Mcdougall St NW due to similar room count, bath score, and half bath count. However, the model found the candidate less comparable due to a larger difference in GLA (391 sqft higher) and because it was sold more recently."
4775292,7167 Seventh Line,1,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,2.0,2.0,,4.0,2.0,-16.0,17.0,0.0,640.0,2.0,2.0,,4.0,2.0,16.0,17.0,0.0,640.0,12.14,1.0,0.0,0.9612941145896912,1.0,3.0,3,0,5.0,2250,435600.0,Detached,1.0,1,0,3,1610,435600.0,Detached,1150000.0,"The candidate property was ranked higher due to having more full baths (2.0) and rooms (4.0) compared to the subject property. However, the larger GLA difference (640.0 sqft) and absolute difference in bath scores (2.0) made the candidate slightly less similar to the subject property."
4775292,5739 Sixth Line,1,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,1.0,1.0,,3.0,2.0,-20.0,13.0,348480.0,616.0,1.0,1.0,,3.0,2.0,20.0,13.0,348480.0,616.0,11.17,1.0,1.0,0.3065910339355469,2.0,3.0,3,0,5.0,2250,435600.0,Detached,2.0,2,0,3,1634,87120.0,Detached,1490000.0,"The model ranked the candidate property at 5739 Sixth Line as somewhat comparable to the subject property at 64232 COUNTY RD 3 due to having a similar room count and number of bedrooms, which contributed positively to the score. However, the larger difference in gross living area (616 sq. ft. less) had a significant negative impact on the similarity score, indicating a less favorable match in terms of size."
4775292,6555 Third Line ,0,64232 COUNTY RD 3 East Garafraxa ON L9W7J4,1.0,1.0,,-7.0,2.0,-34.0,-1.0,419100.0,137.0,1.0,1.0,,7.0,2.0,34.0,1.0,419100.0,137.0,,1.0,0.0,0.2088756412267685,3.0,3.0,3,0,5.0,2250,435600.0,Detached,2.0,2,0,3,2113,16500.0,Detached,,"The model ranked the property at 6555 Third Line as somewhat comparable to the subject due to having 1 more bathroom, 2 more bedrooms, and a positive impact from these features. However, the candidate was considered less similar because it had 7 fewer rooms, 137 square feet less of gross living area, which had a negative impact on the score."
4775785,116 Dowdle Rd,1,1841 Fisk Rd Odessa ON K0H2H0,-0.5,0.0,,-4.0,0.0,-92.0,13.0,-65340.0,-1652.0,0.5,0.0,,4.0,0.0,92.0,13.0,65340.0,1652.0,16.86,1.0,1.0,1.9258606433868408,1.0,2.0,2,0,5.0,2138,435600.0,Detached,2.5,2,1,5,3790,500940.0,Detached,890000.0,"The candidate property at 116 Dowdle Rd was ranked slightly more comparable to the subject at 1841 Fisk Rd due to its lower effective age compared to the subject, which had a positive impact on the similarity score. However, the presence of a half bathroom in the subject property, indicated by the nan value for half_baths_diff, made the candidate less similar, resulting in a slightly lower overall score."
4775785,3858 County Rd 1 E,1,1841 Fisk Rd Odessa ON K0H2H0,0.5,1.0,,-1.0,2.0,-121.0,-16.0,178596.0,-385.0,0.5,1.0,,1.0,2.0,121.0,16.0,178596.0,385.0,5.81,1.0,1.0,1.4102426767349243,2.0,2.0,2,0,5.0,2138,435600.0,Detached,1.5,1,1,3,2523,257004.0,Detached,616000.0,"The model ranked the candidate property as more comparable to the subject property due to having a higher number of full baths (+0.01) and a similar bath score (+0.13). However, the model found the candidate less similar because it had missing data for half baths (nan) which negatively impacted the score (-0.02)."
4775785,1977 Thorpe Road,1,1841 Fisk Rd Odessa ON K0H2H0,0.0,0.0,,0.0,1.0,16.0,121.0,-871200.0,294.0,0.0,0.0,,0.0,1.0,16.0,121.0,871200.0,294.0,4.67,1.0,0.0,1.2132253646850586,3.0,2.0,2,0,5.0,2138,435600.0,Detached,2.0,2,0,4,1844,1306800.0,Detached,830000.0,"The model ranked the candidate property at 1977 Thorpe Road as more comparable to the subject at 1841 Fisk Rd due to similar bath and room counts, as well as a relatively close effective age. The slight difference in the number of bedrooms had a minor negative impact on the score. The model may have considered the overall size and layout of the properties to be quite similar despite the minor differences in some features."
4775892,42 Sandringham Crt,1,84 Carleton Pl Brampton ON L6T3Z4,-1.0,-1.0,0.0,0.0,0.0,-30.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,,0.0,0.22,1.0,0.0,4.236131191253662,1.0,1.5,1,1,3.0,1178,,Townhouse,2.5,2,1,3,1178,,Townhouse,675000.0,"The candidate property was ranked as relatively comparable to the subject property due to having the same number of half baths, rooms, and bedrooms with no differences, which positively influenced the score. However, the candidate was slightly less similar due to having one fewer full bath and a lower bath score compared to the subject."
4775892,41 Lincoln Crt,1,84 Carleton Pl Brampton ON L6T3Z4,0.0,0.0,0.0,-1.0,0.0,-30.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,0.0,0.18,1.0,0.0,3.9857773780822754,2.0,1.5,1,1,3.0,1178,,Townhouse,1.5,1,1,3,1178,,Townhouse,659900.0,"The candidate property at 41 Lincoln Crt was ranked as more comparable to the subject at 84 Carleton Pl due to having the same number of bathrooms and half bathrooms, which positively influenced the score. However, the slightly lower room count in the candidate property compared to the subject had a minor negative impact on the score."
4775892,238 Fleetwood Cres,1,84 Carleton Pl Brampton ON L6T3Z4,-0.5,-1.0,,-1.0,-1.0,-34.0,-4.0,,-53.0,0.5,1.0,,1.0,1.0,34.0,4.0,,53.0,1.84,1.0,1.0,2.1848177909851074,3.0,1.5,1,1,3.0,1178,,Townhouse,2.0,2,0,4,1231,,Townhouse,628000.0,"The candidate property at 238 Fleetwood Cres was considered more comparable to the subject property at 84 Carleton Pl due to having fewer rooms and bedrooms, which positively influenced the similarity score. However, the presence of an additional full bathroom in the candidate property compared to the subject slightly decreased the similarity score according to the model."
